player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036442,4475,35,12,100.8,257,5,,,,,,,,,,,
00-0033526,,,,,394,2,38,287,4,,,,,,,,
00-0033009,23,,,118.8,,,58,762,5,,,,,,,,
00-0033897,,,,,814,7,60,441,2,,,,,,,,
00-0036410,,,,,,,74,1029,7,,,,,,,,
00-0034830,,,,,,,52,414,2,,,,,,,,
00-0036900,,,,,8,,87,1046,9,,,,,,,,
00-0035771,,,,,,,17,139,1,,,,,,,,
00-0035341,,,,,11,,15,231,4,,,,,,,,
00-0033292,,,,,15,,6,62,,,,,,,,,
00-0036857,,,,,,,3,38,1,,,,,,,,
00-0035291,,,,,30,,2,30,,,,,,,,,
00-0036194,,,,,,,2,5,,,,,,,,,
00-0035631,,,,,,,2,-2,,,,,,,,,
00-0032434,22,,,97.2,-1,,,,,,,,,,,,
