player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0035500,,,,,31,,37,342,3,,,,,,,,
00-0035228,3851,21,11,93.5,572,5,,,,,,,,,,,
00-0039849,,,,,,,62,885,8,,,,,,,,
00-0033553,,,,,1094,8,47,414,1,,,,,,,,
00-0038559,,,,,7,,47,548,4,,,,,,,,
00-0037744,,,,,2,1,111,1146,2,,,,,,,,
00-0039041,,,,,,,20,172,2,,,,,,,,
00-0038705,,,,,223,1,16,104,,,,,,,,,
00-0039921,,,,,291,1,6,59,,,,,,,,,
00-0036425,,,,,49,,3,11,1,,,,,,,,
00-0033891,,,,,,,8,84,,,,,,,,,
00-0038582,8,,,83.3,-4,,,,,,,,,,,,
00-0039737,,,,,,,6,37,,,,,,,,,
00-0036924,,,,,131,1,11,57,,,,,,,,,
00-0035860,,,,,55,1,,,,,,,,,,,
