player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0007468,,,,,34,,49,437,,,,,,,,,
00-0000745,,,,,1518,13,52,578,2,,,,,,,,
00-0016550,,,,,,,51,747,,,,,,,,,
00-0021148,,,,,,,61,666,6,,,,,,,,
00-0019643,,,,,179,1,1,7,,,,,,,,,
00-0017200,2054,6,4,86.5,30,1,,,,,,,,,,,
00-0005229,,,,,7,,15,112,,,,,,,,,
00-0022803,1043,6,9,55.4,35,,,,,,,,,,,,
00-0003136,,,,,90,3,1,3,,,,,,,,,
00-0022679,,,,,-8,,6,146,,,,,,,,,
00-0021174,,,,,23,,12,182,1,,,,,,,,
00-0021927,,,,,,,10,155,1,,,,,,,,
00-0020187,,,,,,,5,36,1,,,,,,,,
00-0022054,,,,,,,5,25,1,,,,,,,,
00-0021923,,,,,-4,,1,3,,,,,,,,,
00-0005113,,,,39.6,,,,,,,,,,,,,
