player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021190,10,1,,147.9,34,,43,601,3,,,,,,,,
00-0017162,,,,,25,1,80,1004,4,,,,,,,,
00-0022924,2621,17,11,98.1,144,1,,,,,,,,,,,
00-0001215,10,1,,147.9,941,13,6,46,,,,,,,,,
00-0021279,,,,,272,,18,142,2,,,,,,,,
00-0019642,,,,,,,35,698,5,,,,,,,,
00-0015523,,,,,830,1,6,55,,,,,,,,,
00-0019135,,,,,18,,10,75,1,,,,,,,,
00-0021309,,,,,,,9,137,,,,,,,,,
00-0013728,,,,,,,7,82,2,,,,,,,,
00-0016677,,,,,,,9,89,3,,,,,,,,
00-0022250,,,,,186,,3,16,,,,,,,,,
00-0010261,329,1,2,58.3,15,,,,,,,,,,,,
00-0022101,,,,39.6,-3,,,,,,,,,,,,
00-0021434,,,,,2,,,,,,,,,,,,
00-0003803,,,,,,,1,17,,,,,,,,,
00-0011641,,,,,,,1,8,,,,,,,,,
