player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029614,,,,,8,,34,569,,,,,,,,,
00-0027061,,,,,,,51,671,5,,,,,,,,
00-0028016,,,,,,,38,399,4,,,,,,,,
00-0029640,,,,,,,18,302,2,,,,,,,,
00-0027985,,,,,,,32,258,4,,,,,,,,
00-0029795,,,,,261,1,6,59,,,,,,,,,
00-0030525,,,,39.6,151,1,40,418,4,,,,,,,,
00-0030536,,,,,973,7,26,141,1,,,,,,,,
00-0028958,,,,,,,13,113,2,,,,,,,,
00-0024264,1673,8,7,78.8,64,,,,,,,,,,,,
00-0030532,,,,,33,1,17,226,,,,,,,,,
00-0029612,,,,,215,,14,121,,,,,,,,,
00-0027854,1687,14,4,90.9,31,,,,,,,,,,,,
00-0029626,,,,,21,,11,78,,,,,,,,,
00-0028872,,,,39.6,,,,,,,,,,,,,
00-0028651,,,,,,,1,5,,,,,,,,,
