player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0010436,,,,,27,,24,124,2,,,,,,,,
00-0009842,,,,,,,41,422,6,,,,,,,,
00-0011022,3233,25,12,84.3,482,2,,,,,,,,,,,
00-0016440,,,,,57,,63,833,8,,,,,,,,
00-0019606,,,,,5,,42,586,4,,,,,,,,
00-0020270,,,,,586,2,13,130,,,,,,,,,
00-0015523,,,,,604,2,63,626,2,,,,,,,,
00-0020497,,,,39.6,-4,,21,283,1,,,,,,,,
00-0016347,,,,,,,5,33,,,,,,,,,
00-0002005,,,,,,,7,95,,,,,,,,,
00-0011399,,,,,9,,6,122,,,,,,,,,
00-0004229,51,,1,17.3,6,,,,,,,,,,,,
00-0013467,,,,,,,2,14,,,,,,,,,
00-0020268,,,,,,,5,52,1,,,,,,,,
00-0000849,,,,,,,1,4,1,,,,,,,,
00-0020305,143,2,1,114,,,,,,,,,,,,,
00-0004463,,,,,,,5,77,2,,,,,,,,
00-0019468,,,,,,,2,26,,,,,,,,,
00-0019453,,,,,6,,,,,,,,,,,,
