player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031075,,,,,499,2,20,154,,,,,,,,,
00-0030564,,,,39.6,-7,,115,1572,11,,,,,,,,
00-0033537,4165,26,9,103.1,551,5,,,,,,,,,,,
00-0027874,,,,,,,59,677,5,,,,,,,,
00-0034420,,,,,,,20,215,4,,,,,,,,
00-0029615,,,,,973,5,25,163,1,,,,,,,,
00-0034364,,,,,,,17,225,,,,,,,,,
00-0030108,,,,,,,24,305,,,,,,,,,
00-0031763,,,,,7,,22,216,,,,,,,,,
00-0033127,,,,,,,32,503,4,,,,,,,,
00-0034366,,,,,,,28,287,1,,,,,,,,
00-0034631,,,,,,,5,91,1,,,,,,,,
00-0029677,,,,,-1,,,,,,,,,,,,
00-0033925,,,,,-1,,2,28,1,,,,,,,,
00-0027796,,,,,,,2,13,,,,,,,,,
