player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034827,,,,,48,,93,1157,4,,,,,,,,
00-0032688,,,,,36,,53,519,5,,,,,,,,
00-0036555,,,,,612,5,25,174,1,,,,,,,,
00-0032104,,,,,166,,38,289,1,,,,,,,,
00-0034365,,,,,,,18,188,,,,,,,,,
00-0037005,,,,,11,1,20,180,1,,,,,,,,
00-0034869,2527,9,13,71.9,222,5,,,,,,,,,,,
00-0036955,,,,,,,17,138,,,,,,,,,
00-0034052,,,,39.6,,,18,250,1,,,,,,,,
00-0027939,684,4,5,64.4,230,5,,,,,,,,,,,
00-0033280,,,,,442,1,37,343,1,,,,,,,,
00-0033275,362,1,3,56.5,13,,,,,,,,,,,,
00-0036572,,,,,-3,,6,104,,,,,,,,,
00-0032543,,,,,,,3,55,,,,,,,,,
00-0034317,,,,,,,3,17,,,,,,,,,
00-0036910,,,,,,,2,11,,,,,,,,,
00-0034578,,,,,4,,2,12,,,,,,,,,
00-0034496,,,,,14,,,,,,,,,,,,
