player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0008241,,,,,1474,13,61,579,4,,,,,,,,
00-0007024,,,,,4,,114,1635,12,,,,,,,,
00-0010346,4047,26,15,90.2,62,2,,,,,,,,,,,
00-0004294,,,,,,,40,479,2,,,,,,,,
00-0013080,,,,,,,33,361,4,,,,,,,,
00-0017697,,,,,2,,40,525,4,,,,,,,,
00-0006322,,,,,,,21,287,,,,,,,,,
00-0012637,,,,,,,14,163,,,,,,,,,
00-0014809,,,,,,,4,37,,,,,,,,,
00-0004824,,,,,28,,4,16,,,,,,,,,
00-0017121,47,,2,22.4,,,,,,,,,,,,,
00-0008763,,,,,,,1,8,,,,,,,,,
00-0006380,,,,,,,1,4,,,,,,,,,
