player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033932,,,,,,,65,1190,11,,,,,,,,
00-0026035,19,1,,158.3,,,62,678,1,,,,,,,,
00-0032602,,,,,205,,34,233,1,,,,,,,,
00-0035537,,,,,273,,24,109,,,,,,,,,
00-0032135,,,,,,,16,142,,,,,,,,,
00-0031260,,,,,,,16,173,1,,,,,,,,
00-0029293,,,,,,,62,779,9,,,,,,,,
00-0035229,,,,,,,32,367,2,,,,,,,,
00-0034349,,,,,403,3,10,127,1,,,,,,,,
00-0026498,2499,19,5,106,66,,,,,,,,,,,,
00-0033094,,,,,7,,7,261,1,,,,,,,,
00-0034432,,,,,377,1,1,5,,,,,,,,,
00-0035040,984,4,6,64,31,,1,19,1,,,,,,,,
00-0034433,,,,,,,4,17,,,,,,,,,
00-0033572,,,,,9,,1,-2,,,,,,,,,
00-0034593,,,,,,,3,60,,,,,,,,,
00-0032436,685,4,4,75.3,151,1,1,6,,,,,,,,,
00-0035539,,,,,,,2,13,,,,,,,,,
00-0035489,,,,,21,2,2,1,,,,,,,,,
