player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0038542,,,,,976,4,58,487,4,,,,,,,,
00-0036970,,,,,-4,,53,667,3,,,,,,,,
00-0037263,,,,,683,4,18,193,1,,,,,,,,
00-0037238,22,,,118.8,,,69,905,2,,,,,,,,
00-0038122,2836,12,12,83.4,193,5,1,-6,,,,,,,,,
00-0033858,,,,39.6,,,50,582,3,,,,,,,,
00-0036415,,,,,4,,20,209,,,,,,,,,
00-0034854,,,,,,,14,232,,,,,,,,,
00-0030578,,,,,181,,9,38,1,,,,,,,,
00-0033555,,,,,,,18,251,,,,,,,,,
00-0031585,,,,,,,9,110,1,,,,,,,,
00-0035298,,,,,,,11,161,2,,,,,,,,
00-0031800,890,5,4,74.7,124,1,,,,,,,,,,,
00-0030968,,,,,,,3,33,,,,,,,,,
00-0037306,,,,,,,1,12,,,,,,,,,
00-0034438,27,,1,53.1,6,,,,,,,,,,,,
00-0037654,,,,,,,1,9,,,,,,,,,
