player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031062,,,,,425,5,87,751,7,,,,,,,,
00-0019596,4355,29,11,97.7,35,2,1,6,,,,,,,,,
00-0028237,,,,,,,35,532,3,,,,,,,,
00-0030578,,,,,228,1,21,247,3,,,,,,,,
00-0027656,,,,,,,47,682,3,,,,,,,,
00-0034845,,,,,931,6,7,50,,,,,,,,,
00-0027925,,,,,8,4,12,61,,,,,,,,,
00-0029664,,,,,,,41,737,4,,,,,,,,
00-0027150,43,,,118.8,107,,74,850,6,,,,,,,,
00-0032208,,,,,29,,32,290,3,,,,,,,,
00-0030288,,,,,186,,14,131,1,,,,,,,,
00-0026625,7,,,58.3,-8,,,,,,,,,,,,
00-0029689,,,,,,,3,27,,,,,,,,,
00-0033387,,,,,,,4,52,,,,,,,,,
00-0031301,,,,,25,,1,6,,,,,,,,,
