player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031051,,,,,4,,42,715,5,,,,,,,,
00-0034796,1201,6,3,84.5,695,5,,,,,,,,,,,
00-0034753,,,,,,,34,552,3,,,,,,,,
00-0026986,,,,,,,54,607,3,,,,,,,,
00-0032398,,,,,17,,19,196,1,,,,,,,,
00-0030663,,,,,13,,62,651,1,,,,,,,,
00-0031598,,,,,,,23,213,,,,,,,,,
00-0032200,,,,,183,1,25,235,,,,,,,,,
00-0034184,,,,,718,2,2,20,,,,,,,,,
00-0031577,,,,,110,3,35,196,2,,,,,,,,
00-0032426,,,,,411,7,15,105,1,,,,,,,,
00-0034830,,,,,,,13,163,1,,,,,,,,
00-0026158,2465,12,6,84.2,45,,,,,,,,,,,,
00-0031558,,,,,8,,16,143,1,,,,,,,,
00-0032411,,,,,333,2,6,51,,,,,,,,,
00-0034201,,,,,4,,2,17,,,,,,,,,
00-0029665,21,,,44.4,,,,,,,,,,,,,
00-0024417,21,,,118.8,,,,,,,,,,,,,
