player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0004915,,,,,11,,87,934,4,,,,,,,,
00-0013888,,,,,,,83,1389,9,,,,,,,,
00-0017480,,,,,,,38,277,1,,,,,,,,
00-0011044,1452,8,8,71.1,150,,,,,,,,,,,,
00-0004916,,,,,888,3,45,340,2,,,,,,,,
00-0011213,,,,,102,1,20,151,,,,,,,,,
00-0001103,,,,,28,,14,116,,,,,,,,,
00-0000242,,,,,,,12,94,1,,,,,,,,
00-0010598,,,,,,,8,82,1,,,,,,,,
00-0003396,,,,,-2,,42,412,4,,,,,,,,
00-0001842,,,,,7,,14,160,,,,,,,,,
00-0000210,,,,,119,,9,91,,,,,,,,,
00-0001477,,,,,8,,19,219,3,,,,,,,,
00-0010560,1621,10,6,80.5,31,,,,,,,,,,,,
00-0011276,1233,7,6,83.8,9,,,,,,,,,,,,
00-0006692,,,,,,,6,22,,,,,,,,,
00-0000869,,,,,,,2,19,,,,,,,,,
00-0014377,,,,,-2,,,,,,,,,,,,
