player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022144,,,,,-9,,54,654,3,,,,,,,,
00-0025394,,,,,1341,12,19,268,1,,,,,,,,
00-0021314,,,,39.6,844,7,29,281,,,,,,,,,
00-0024279,1911,9,12,70.8,260,3,,,,,,,,,,,
00-0013694,,,,,13,,11,89,,,,,,,,,
00-0020428,,,,,,,32,391,1,,,,,,,,
00-0025431,94,,,118.8,,,31,396,4,,,,,,,,
00-0022054,,,,,,,27,323,1,,,,,,,,
00-0023442,,,,,29,,18,240,1,,,,,,,,
00-0025533,,,,,3,,8,113,,,,,,,,,
00-0022217,,,,39.6,113,,6,46,,,,,,,,,
00-0022026,391,1,1,88,18,,,,,,,,,,,,
00-0022746,,,,,7,,7,57,,,,,,,,,
00-0009323,,,,,,,4,43,1,,,,,,,,
00-0007576,511,2,1,72.9,,,,,,,,,,,,,
00-0023774,,,,,15,,1,7,,,,,,,,,
00-0023060,27,,,118.8,,,,,,,,,,,,,
00-0024321,,,,,,,2,26,,,,,,,,,
