player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026178,,,,,,,51,574,7,,,,,,,,
00-0026373,,,,,619,4,41,350,1,,,,,,,,
00-0020438,,,,,,,79,911,3,,,,,,,,
00-0021192,,,,,-8,,45,437,2,,,,,,,,
00-0022840,,,,,663,2,35,232,2,,,,,,,,
00-0007091,3029,17,17,75.1,119,,,,,,,,,,,,
00-0027063,,,,,,,15,175,,,,,,,,,
00-0021999,,,,,4,,63,812,3,,,,,,,,
00-0022055,700,3,2,81.9,2,1,2,29,,,,,,,,,
00-0022011,,,,,6,,19,118,1,,,,,,,,
00-0026303,,,,,,,6,21,1,,,,,,,,
00-0024463,,,,,,,4,41,,,,,,,,,
00-0021255,,,,,,,3,16,,,,,,,,,
00-0025841,,,,,36,,5,33,,,,,,,,,
00-0023742,42,,,118.8,,,,,,,,,,,,,
00-0026963,,,,,,,1,3,,,,,,,,,
