player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036326,,,,,16,2,62,873,9,,,,,,,,
00-0034676,,,,,,,30,392,5,,,,,,,,
00-0033857,,,,,,,97,831,9,,,,,,,,
00-0022924,3803,33,10,94.1,11,,,,,,,,,,,,
00-0035217,,,,,368,4,10,61,,,,,,,,,
00-0035216,,,,,15,,88,923,7,,,,,,,,
00-0031387,,,,,,,56,558,5,,,,,,,,
00-0033553,,,,,721,6,35,215,,,,,,,,,
00-0036336,,,,,113,,6,54,,,,,,,,,
00-0034407,,,,,65,,20,77,,,,,,,,,
00-0030470,,,,,,,15,99,,,,,,,,,
00-0034331,,,,,28,,9,46,,,,,,,,,
00-0034771,324,2,1,87.7,-6,,,,,,,,,,,,
00-0033949,2,,,79.2,20,,,,,,,,,,,,
