player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030035,,,,,15,,69,967,5,,,,,,,,
00-0030578,,,,,43,,52,453,2,,,,,,,,
00-0027981,,,,,,,83,840,7,,,,,,,,
00-0028198,,,,,402,6,32,263,,,,,,,,,
00-0031376,,,,39.6,539,2,43,255,2,,,,,,,,
00-0027854,3877,20,5,99.3,53,,1,5,,,,,,,,,
00-0030113,,,,,,,20,232,,,,,,,,,
00-0031588,,,,,10,,84,903,3,,,,,,,,
00-0029587,,,,,1,1,9,57,,,,,,,,,
00-0029931,,,,,15,,,,,,,,,,,,
00-0029572,,,,,,,11,67,1,,,,,,,,
00-0025394,,,,,72,,3,8,,,,,,,,,
00-0020679,242,,,76.1,5,,,,,,,,,,,,
00-0032951,,,,,,,1,15,,,,,,,,,
00-0032430,,,,,,,1,4,,,,,,,,,
