player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0004161,3219,19,16,80.6,43,1,,,,,,,,,,,
00-0020337,,,,,42,,88,1110,7,,,,,,,,
00-0011795,,,,,-2,,54,837,3,,,,,,,,
00-0021164,,,,,429,,26,207,2,,,,,,,,
00-0004052,,,,,1444,8,14,159,,,,,,,,,
00-0019100,,,,,21,,12,72,1,,,,,,,,
00-0013268,,,,,,,27,389,4,,,,,,,,
00-0010333,,,,,,,17,199,,,,,,,,,
00-0019831,,,,,69,,12,97,1,,,,,,,,
00-0019453,,,,,49,,3,11,,,,,,,,,
00-0017644,,,,,,,8,80,1,,,,,,,,
00-0022129,,,,,,,5,35,,,,,,,,,
00-0006777,,,,,,,2,27,,,,,,,,,
00-0004694,,,,,,,2,15,,,,,,,,,
00-0012732,19,,,47.9,,,,,,,,,,,,,
00-0014377,,,,39.6,,,,,,,,,,,,,
