player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031544,,,,,14,,92,1114,5,,,,,,,,
00-0036358,,,,,82,1,74,935,5,,,,,,,,
00-0034383,,,,,,,63,615,4,,,,,,,,
00-0034764,,,,,,,59,843,5,,,,,,,,
00-0035261,,,,,435,4,28,193,1,,,,,,,,
00-0033045,,,,,979,6,52,338,2,,,,,,,,
00-0027973,2170,14,8,87.3,114,,1,-3,,,,,,,,,
00-0032062,,,,,2,,11,110,,,,,,,,,
00-0034418,23,1,,154.2,-12,,17,189,2,,,,,,,,
00-0033591,,,,,4,,14,154,,,,,,,,,
00-0033077,1856,9,4,99.6,93,3,1,11,1,,,,,,,,
00-0036384,219,,,67.9,22,,,,,,,,,,,,
00-0028664,,,,39.6,,,,,,,,,,,,,
00-0036139,,,,,24,,,,,,,,,,,,
00-0033658,,,,,,,1,12,,,,,,,,,
00-0033083,,,,,3,,,,,,,,,,,,
00-0031395,243,1,1,72.6,28,,,,,,,,,,,,
