player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0010500,,,,,11,,95,1303,8,,,,,,,,
00-0005883,,,,,1031,5,22,163,,,,,,,,,
00-0019659,,,,,,,41,393,3,,,,,,,,
00-0020381,,,,,13,,47,813,7,,,,,,,,
00-0007579,,,,,201,1,19,140,1,,,,,,,,
00-0011024,3246,24,7,100.7,138,4,1,4,,,,,,,,,
00-0022092,,,,,221,,8,61,,,,,,,,,
00-0019976,14,,,118.8,,,32,504,4,,,,,,,,
00-0018343,,,,,,,17,165,2,,,,,,,,
00-0022087,,,,,5,,18,297,4,,,,,,,,
00-0019041,545,4,1,101.4,4,1,,,,,,,,,,,
00-0020476,,,,,,,13,159,,,,,,,,,
00-0007308,25,,,56.3,,,,,,,,,,,,,
00-0020485,,,,,,,1,50,1,,,,,,,,
00-0012261,232,2,1,102.7,-1,,,,,,,,,,,,
