player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027029,,,,,1138,6,59,448,2,,,,,,,,
00-0029388,,,,,-5,,38,555,2,,,,,,,,
00-0028118,2799,14,4,89.2,427,4,,,,,,,,,,,
00-0031359,,,,,,,47,671,3,,,,,,,,
00-0033891,,,,,,,27,316,2,,,,,,,,
00-0028112,,,,,,,49,558,2,,,,,,,,
00-0032117,,,,,,,22,322,2,,,,,,,,
00-0026069,,,,,247,1,14,78,,,,,,,,,
00-0028263,,,,,,,13,120,3,,,,,,,,
00-0031299,,,,,,,25,282,1,,,,,,,,
00-0028581,,,,,-2,,7,28,,,,,,,,,
00-0029205,,,,,96,,16,119,,,,,,,,,
00-0027057,,,,,,,6,81,1,,,,,,,,
00-0031260,,,,,,,7,67,1,,,,,,,,
00-0033958,231,2,5,36.4,23,,,,,,,,,,,,
00-0027796,35,,1,8.3,54,,,,,,,,,,,,
00-0024348,,,,,1,1,,,,,,,,,,,
00-0031959,,,,,41,,2,7,,,,,,,,,
00-0028063,,,,,,,1,11,,,,,,,,,
