player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020446,,,,,95,,59,677,4,,,,,,,,
00-0021236,,,,,,,62,640,3,,,,,,,,
00-0022427,,,,,,,67,687,1,,,,,,,,
00-0001477,,,,,19,,55,747,6,,,,,,,,
00-0023437,,,,39.6,1005,5,33,276,,,,,,,,,
00-0019484,,,,,400,1,21,162,,,,,,,,,
00-0021141,2236,12,15,68.2,17,,,,,,,,,,,,
00-0021227,,,,,,,16,116,1,,,,,,,,
00-0024297,,,,,,,21,221,1,,,,,,,,
00-0020565,412,2,1,77.6,7,,,,,,,,,,,,
00-0003739,929,2,3,77,20,1,,,,,,,,,,,
00-0020448,,,,,74,,3,2,,,,,,,,,
00-0021371,,,,,,,3,22,,,,,,,,,
