player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019100,,,,,129,,17,187,2,,,,,,,,
00-0010333,,,,,,,16,159,,,,,,,,,
00-0020337,,,,,-4,,54,872,3,,,,,,,,
00-0011795,,,,,40,,63,823,3,,,,,,,,
00-0012732,2630,15,14,77.4,14,,,,,,,,,,,,
00-0019831,,,,,188,,18,91,,,,,,,,,
00-0020376,,,1,0,360,4,17,86,1,,,,,,,,
00-0017109,,,,,,,19,241,4,,,,,,,,
00-0015242,,,,,737,7,20,167,,,,,,,,,
00-0002469,,,,,,,14,164,1,,,,,,,,
00-0006777,,,,,-4,,9,146,,,,,,,,,
00-0017644,,,,,,,10,62,1,,,,,,,,
00-0020434,180,,3,26.2,9,,,,,,,,,,,,
00-0021254,171,,4,8.8,95,,,,,,,,,,,,
00-0011506,,,,,20,,,,,,,,,,,,
00-0019453,,,,,2,,,,,,,,,,,,
