player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0008241,,,,,1548,9,51,483,,,,,,,,,
00-0007024,,,,,,,86,1113,15,,,,,,,,
00-0010346,4557,49,10,121.1,38,,,,,,,,,,,,
00-0020498,,,,,-4,,77,1210,12,,,,,,,,
00-0015754,,,,,,,68,1077,10,,,,,,,,
00-0022165,,,,,,,25,423,5,,,,,,,,
00-0019863,,,,,254,1,2,24,,,,,,,,,
00-0013080,,,,,,,29,309,6,,,,,,,,
00-0020700,,,,,19,,7,36,3,,,,,,,,
00-0022744,175,2,,99.1,-5,,,,,,,,,,,,
00-0022847,,,,,,,4,33,,,,,,,,,
00-0021780,,,,,,,1,7,,,,,,,,,
00-0021969,,,,,,,2,12,,,,,,,,,
00-0015194,,,,,2,,,,,,,,,,,,
00-0019552,,,,,,,1,5,,,,,,,,,
