player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019596,3620,23,12,85.7,63,1,,,,,,,,,,,
00-0021192,,,,,11,,57,803,3,,,,,,,,
00-0005091,,,,39.6,638,,48,440,,,,,,,,,
00-0015091,,,,,642,3,14,92,,,,,,,,,
00-0005101,,,,,,,28,285,2,,,,,,,,
00-0021154,,,,,,,38,409,4,,,,,,,,
00-0002068,,,,,27,,40,472,4,,,,,,,,
00-0021353,,,1,0,,,34,510,6,,,,,,,,
00-0002846,,,,,82,,19,106,1,,,,,,,,
00-0021993,,,,,-12,,16,209,2,,,,,,,,
00-0015751,,,,,,,15,154,,,,,,,,,
00-0012642,,,,,4,,9,140,,,,,,,,,
00-0003136,,,,,118,5,1,8,,,,,,,,,
00-0017160,,,,,,,7,106,1,,,,,,,,
00-0019533,,,,,27,,4,21,,,,,,,,,
00-0010747,,,,,3,,2,12,,,,,,,,,
00-0007835,,,,39.6,-1,,,,,,,,,,,,
00-0000374,,,,,,,1,,,,,,,,,,
00-0021238,31,,,65.3,,,,,,,,,,,,,
