player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025389,,,,,,,122,1964,5,,,,,,,,
00-0027218,,,,,414,3,52,485,,,,,,,,,
00-0026498,4967,20,17,79.8,126,4,1,3,,,,,,,,,
00-0024276,,,,,,,42,504,1,,,,,,,,
00-0027995,,,,,798,9,34,214,,,,,,,,,
00-0026996,,,,,,,59,567,3,,,,,,,,
00-0027982,,,,,16,,33,383,4,,,,,,,,
00-0021756,,,,,,,17,150,1,,,,,,,,
00-0026204,,,,,134,1,10,79,1,,,,,,,,
00-0029209,,,,,,,22,310,2,,,,,,,,
00-0021999,,,,,48,,27,240,2,,,,,,,,
00-0026491,,,,,17,,6,28,,,,,,,,,
00-0028045,,,,,,,8,125,1,,,,,,,,
00-0027012,,,,,,,4,44,1,,,,,,,,
00-0028158,,,,,,,1,6,,,,,,,,,
00-0020679,172,2,,157.9,-1,,,,,,,,,,,,
