player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027996,,,,,,,33,663,4,,,,,,,,
00-0030450,,,,,5,,30,394,1,,,,,,,,
00-0022084,,,,,,,69,789,4,,,,,,,,
00-0030470,,,,,,,30,326,3,,,,,,,,
00-0024221,,,,,,,38,395,,,,,,,,,
00-0031326,,,,,7,,13,153,,,,,,,,,
00-0028149,,,,,14,1,10,135,,,,,,,,,
00-0028903,,,,,,,19,186,3,,,,,,,,
00-0032062,,,,,,,15,186,,,,,,,,,
00-0027974,1615,6,5,78.5,256,1,,,,,,,,,,,
00-0027948,2031,10,7,86.2,185,1,,,,,,,,,,,
00-0031045,,,,,470,3,11,53,,,,,,,,,
00-0026186,,,,,,,5,54,1,,,,,,,,
00-0032063,,,,,58,,7,38,,,,,,,,,
00-0024217,,,,,28,,4,19,,,,,,,,,
00-0028409,,,,,189,,9,97,,,,,,,,,
00-0031493,,,,,52,,6,27,,,,,,,,,
00-0030039,,,,,38,,8,69,,,,,,,,,
00-0024813,,,,,64,,9,84,,,,,,,,,
00-0029755,,,,,,,1,4,,,,,,,,,
00-0031511,,,,,,,2,18,,,,,,,,,
