player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0004304,,,,,1360,7,18,158,,,,,,,,,
00-0019455,,,,,145,2,50,585,4,,,,,,,,
00-0001098,,,,,322,3,19,168,,,,,,,,,
00-0018382,,,,,15,,24,301,,,,,,,,,
00-0000883,,,,,,,13,105,,,,,,,,,
00-0010859,,,,,,,26,309,1,,,,,,,,
00-0015082,1246,3,6,53.4,197,,,,,,,,,,,,
00-0019543,,,,,,,19,268,,,,,,,,,
00-0017896,,,,,54,,7,84,,,,,,,,,
00-0019708,,,,,,,14,125,1,,,,,,,,
00-0011434,966,3,8,51.1,44,1,,,,,,,,,,,
00-0006482,,,,,4,,11,45,,,,,,,,,
00-0006431,,,,,,,2,25,,,,,,,,,
00-0019466,,,,,24,,,,,,,,,,,,
00-0002380,,,,,,,3,39,,,,,,,,,
00-0013108,,,,,22,,,,,,,,,,,,
00-0019676,,,,,-5,,,,,,,,,,,,
