player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033077,3324,22,13,86.6,357,6,,,,,,,,,,,
00-0027902,,,,,-4,,69,838,6,,,,,,,,
00-0022127,,,,,,,63,560,5,,,,,,,,
00-0030542,,,,,15,,53,568,,,,,,,,,
00-0029000,,,,,,,36,314,4,,,,,,,,
00-0029141,,,,,547,1,7,45,,,,,,,,,
00-0030516,,,,,,,15,317,3,,,,,,,,
00-0033045,,,,,983,7,26,269,2,,,,,,,,
00-0031900,,,,,232,4,19,202,1,,,,,,,,
00-0029634,,,,,,,4,88,1,,,,,,,,
00-0033591,,,,,,,4,33,,,,,,,,,
00-0033562,,,,,5,,6,41,,,,,,,,,
00-0030968,,,,,,,5,26,,,,,,,,,
00-0033662,2,,,42.4,13,,,,,,,,,,,,
00-0032141,,,,,,,2,25,,,,,,,,,
00-0028664,,,,,24,,,,,,,,,,,,
