player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031610,,,,,5,,90,1145,3,,,,,,,,
00-0032940,,,,,387,3,36,292,,,,,,,,,
00-0031280,4054,21,8,100.8,82,2,,,,,,,,,,,
00-0033025,,,,,145,,36,323,,,,,,,,,
00-0033891,,,,,3,,27,216,,,,,,,,,
00-0034983,,,,,,,49,605,4,,,,,,,,
00-0035700,,,,,1150,7,20,166,,,,,,,,,
00-0032160,,,,,,,42,651,6,,,,,,,,
00-0035125,,,,,17,,6,44,1,,,,,,,,
00-0034981,,,,,,,21,174,5,,,,,,,,
00-0029119,,,,,27,,13,108,1,,,,,,,,
00-0035120,,,,,,,11,133,,,,,,,,,
00-0034747,,,,,,,5,116,,,,,,,,,
00-0030520,56,1,,108.8,,,,,,,,,,,,,
00-0034660,,,,,,,2,66,1,,,,,,,,
00-0028114,,,,,,,1,7,,,,,,,,,
00-0031690,,,,,,,1,1,,,,,,,,,
00-0032320,,,,,4,,,,,,,,,,,,
