player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024294,,,,,489,4,36,338,2,,,,,,,,
00-0026143,3440,16,11,87.7,104,1,,,,,,,,,,,
00-0022821,,,,,1699,17,6,41,,,,,,,,,
00-0023462,,,,,4,,88,1382,7,,,,,,,,
00-0022781,,,,,,,50,777,3,,,,,,,,
00-0026224,,,,,69,1,23,320,1,,,,,,,,
00-0005231,,,,,,,21,169,1,,,,,,,,
00-0021227,,,,,,,15,159,2,,,,,,,,
00-0022143,,,,,16,,8,57,,,,,,,,,
00-0025631,,,,,62,,8,89,,,,,,,,,
00-0022847,,,,,,,3,26,,,,,,,,,
00-0025462,,,,,,,5,52,,,,,,,,,
00-0024535,,,,,,,1,4,,,,,,,,,
00-0022483,,,,,,,1,26,,,,,,,,,
