player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033699,,,,,915,13,107,722,5,,,,,,,,
00-0036355,4739,25,10,93.2,147,,2,-10,,,,,,,,,
00-0031763,,,,,-15,,46,538,3,,,,,,,,
00-0036988,,,,,4,,72,769,3,,,,,,,,
00-0033895,,,,,,,58,555,4,,,,,,,,
00-0033536,,,,,,,63,895,4,,,,,,,,
00-0036370,,,,,287,2,14,101,,,,,,,,,
00-0030279,,,,,8,,66,752,4,,,,,,,,
00-0037011,,,,,,,10,72,,,,,,,,,
00-0037331,,,,,8,,5,8,2,,,,,,,,
00-0036959,,,,,,,10,89,,,,,,,,,
00-0035329,,,,,,,10,130,1,,,,,,,,
00-0038045,,,,,41,,3,13,,,,,,,,,
00-0026544,52,1,,103.5,4,,,,,,,,,,,,
00-0031384,,,,,,,1,4,,,,,,,,,
00-0037475,,,,,,,4,17,,,,,,,,,
00-0035414,,,,,,,2,64,,,,,,,,,
00-0036650,,,,,19,,2,14,,,,,,,,,
