player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034855,4044,28,10,94.6,163,1,,,,,,,,,,,
00-0033921,,,,39.6,38,1,83,1024,2,,,,,,,,
00-0031408,,,,,,,79,1255,13,,,,,,,,
00-0037256,,,,,990,6,64,549,3,,,,,,,,
00-0039052,,,,,22,,39,385,3,,,,,,,,
00-0038129,,,,,,,47,455,4,,,,,,,,
00-0034681,,,,,176,,14,81,,,,,,,,,
00-0037487,,,,,56,,17,83,1,,,,,,,,
00-0033589,,,,,,,5,94,1,,,,,,,,
00-0039050,,,,,,,5,58,,,,,,,,,
00-0038821,,,,,,,4,60,,,,,,,,,
00-0037311,,,,,,,1,2,1,,,,,,,,
00-0038951,,,,,23,,2,9,,,,,,,,,
00-0036928,,,,39.6,-1,,,,,,,,,,,,
