player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0018958,,,,,,,73,845,5,,,,,,,,
00-0020381,,,,,8,,43,713,2,,,,,,,,
00-0015420,,,,,1,1,28,155,2,,,,,,,,
00-0010442,,,,,735,5,24,118,,,,,,,,,
00-0022026,1558,7,6,72.9,138,,,,,,,,,,,,
00-0021183,,,,,,,29,324,1,,,,,,,,
00-0022811,,,,,4,,19,251,,,,,,,,,
00-0023615,,,,,302,2,8,66,,,,,,,,,
00-0021213,,,,,,,18,269,1,,,,,,,,
00-0020315,,,,,53,,3,17,,,,,,,,,
00-0016193,777,1,6,59.4,4,2,,,,,,,,,,,
00-0002962,,,,,,,15,153,,,,,,,,,
00-0023630,,,,,,,5,41,,,,,,,,,
00-0019559,530,2,3,70.9,27,,,,,,,,,,,,
00-0022003,,,,,59,,1,11,,,,,,,,,
00-0005180,107,1,,113.3,,,,,,,,,,,,,
00-0022954,,,,,-9,,,,,,,,,,,,
00-0023625,,,,,,,2,26,,,,,,,,,
00-0022027,17,,,79.2,,,,,,,,,,,,,
