player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0014729,,,,,,,44,525,1,,,,,,,,
00-0016098,,,,,1314,8,49,408,,,,,,,,,
00-0015218,,,,,2,,80,1027,7,,,,,,,,
00-0001661,,,,,,,43,461,4,,,,,,,,
00-0002110,2788,10,7,80.3,207,,,,,,,,,,,,
00-0010240,,,,,436,9,11,79,,,,,,,,,
00-0011425,,,,,,,25,246,2,,,,,,,,
00-0008598,,,,,-9,,9,187,2,,,,,,,,
00-0021231,231,,2,46.6,139,2,,,,,,,,,,,
00-0019916,,,,,,,1,5,,,,,,,,,
00-0021090,,,,,,,1,5,,,,,,,,,
