player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0039890,24,,,118.8,6,,23,312,,,,,,,,,
00-0037664,,,,,,,37,824,7,,,,,,,,
00-0036252,,,,,,,69,808,3,,,,,,,,
00-0036223,,,,,1431,11,18,136,1,,,,,,,,
00-0038997,,,,,-1,,72,803,5,,,,,,,,
00-0036876,,,,,,,14,182,,,,,,,,,
00-0036984,,,,,159,2,16,99,,,,,,,,,
00-0033217,,,,,,,12,147,1,,,,,,,,
00-0037292,,,,,,,9,109,1,,,,,,,,
00-0039164,1814,8,12,61.6,499,6,1,-1,,,,,,,,,
00-0035021,,,,,45,,2,67,1,,,,,,,,
00-0037120,,,,,153,1,11,61,1,,,,,,,,
00-0026158,1761,12,7,90.5,26,,,,,,,,,,,,
00-0038394,,,,,,,4,29,,,,,,,,,
00-0039816,,,,,,,1,23,,,,,,,,,
