player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0010500,,,,,-3,,96,1168,7,,,,,,,,
00-0019976,26,1,,158.3,12,,80,1247,11,,,,,,,,
00-0022916,,,,,,,33,329,1,,,,,,,,
00-0020485,,,,,,,20,278,1,,,,,,,,
00-0007579,,,,,62,,11,60,,,,,,,,,
00-0015091,,,,,509,4,22,169,,,,,,,,,
00-0022092,,,,,1067,6,20,147,,,,,,,,,
00-0019041,2485,18,10,87.1,50,1,1,-1,,,,,,,,,
00-0022825,,,,,40,,19,164,2,,,,,,,,
00-0019659,,,,,,,25,193,3,,,,,,,,
00-0011024,1343,8,9,73.1,128,1,,,,,,,,,,,
00-0020476,,,,,,,25,127,2,,,,,,,,
00-0007308,10,,,56.3,8,,,,,,,,,,,,
00-0019087,68,,,67.4,-2,,,,,,,,,,,,
00-0021094,,,,,,,2,38,,,,,,,,,
00-0022087,,,,,,,2,13,,,,,,,,,
