player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024204,,,,,560,3,37,317,,,,,,,,,
00-0022910,,,,,22,,63,1017,3,,,,,,,,
00-0025399,,,,,1047,8,47,300,1,,,,,,,,
00-0025479,2699,11,10,85.4,117,3,,,,,,,,,,,
00-0021166,,,,,,,56,597,1,,,,,,,,
00-0021273,,,,,,,33,351,1,,,,,,,,
00-0023490,,,,,9,,24,232,1,,,,,,,,
00-0025609,,,,,,,15,153,1,,,,,,,,
00-0026364,,,,,6,,10,102,2,,,,,,,,
00-0026272,,,,,,,10,94,1,,,,,,,,
00-0022912,584,2,5,62.3,70,2,,,,,,,,,,,
00-0026181,,,,,,,9,87,2,,,,,,,,
00-0020804,,,,,,,2,-1,,,,,,,,,
00-0026319,,,,,5,,,,,,,,,,,,
00-0011626,19,1,,158.3,,,,,,,,,,,,,
00-0021189,,,,,,,1,19,1,,,,,,,,
