player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022803,3818,18,27,69.4,36,,,,,,,,,,,,
00-0029262,,,,,,,41,611,6,,,,,,,,
00-0027135,,,,,,,47,522,4,,,,,,,,
00-0027005,,,,,,,56,896,,,,,,,,,
00-0027265,,,,,,,73,998,4,,,,,,,,
00-0026931,,,,,2,,12,81,,,,,,,,,
00-0028021,,,,,57,1,29,329,2,,,,,,,,
00-0027094,,,,,492,3,20,103,,,,,,,,,
00-0023545,,,,,238,4,2,13,,,,,,,,,
00-0027089,,,,,,,6,37,1,,,,,,,,
00-0028159,,,,,73,,11,102,1,,,,,,,,
00-0029251,,,,,146,1,2,8,,,,,,,,,
00-0027739,,,,,,,6,31,,,,,,,,,
00-0028838,,,,,,,3,31,,,,,,,,,
00-0027134,57,,2,19,-2,,,,,,,,,,,,
00-0030128,,,,,43,,3,12,,,,,,,,,
00-0028492,,,,,,,1,5,,,,,,,,,
