player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0035250,,,,,687,2,38,269,,,,,,,,,
00-0036196,,,,,,,35,599,7,,,,,,,,
00-0034857,4544,37,10,107.2,421,8,1,12,1,,,,,,,,
00-0031588,,,,,1,,127,1535,8,,,,,,,,
00-0029000,20,1,,158.3,,,82,967,4,,,,,,,,
00-0033466,12,1,,156.3,9,,30,282,5,,,,,,,,
00-0036251,,,,,481,4,14,95,1,,,,,,,,
00-0035689,,,,,,,24,288,3,,,,,,,,
00-0031051,,,,,,,33,458,3,,,,,,,,
00-0030085,,,,,,,11,144,1,,,,,,,,
00-0032214,,,,,,,12,119,3,,,,,,,,
00-0028097,,,,,,,4,35,2,,,,,,,,
00-0030533,197,1,1,80.9,-6,,,,,,,,,,,,
00-0027691,,,,,-3,,4,34,,,,,,,,,
00-0032209,,,,,70,,1,22,1,,,,,,,,
00-0036187,,,,,,,2,16,1,,,,,,,,
00-0035290,13,,,118.8,,,,,,,,,,,,,
00-0034391,,,,,,,1,13,,,,,,,,,
