player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0038120,,,,,994,5,76,591,4,,,,,,,,
00-0037740,,,,39.6,,,95,1042,3,,,,,,,,
00-0034270,,,,,,,61,621,,,,,,,,,
00-0038496,,,,,68,1,21,229,,,,,,,,,
00-0034521,,,,,,,23,311,1,,,,,,,,
00-0037013,2271,8,7,77.2,211,,,,,,,,,,,,
00-0037805,,,,,,,16,151,,,,,,,,,
00-0028002,,,,,,,5,39,1,,,,,,,,
00-0032134,,,,,,,8,58,1,,,,,,,,
00-0038389,,,,,70,,7,43,,,,,,,,,
00-0034433,,,,,4,1,3,21,,,,,,,,,
00-0032156,724,2,4,62.1,40,,,,,,,,,,,,
00-0038492,,,,,,,5,56,1,,,,,,,,
00-0036329,,,,,3,,,,,,,,,,,,
00-0034955,172,,1,49.5,19,,,,,,,,,,,,
00-0036510,,,,,,,2,28,,,,,,,,,
00-0023459,,,,39.6,,,,,,,,,,,,,
00-0036504,,,,,,,1,18,,,,,,,,,
00-0027114,18,,,118.8,,,,,,,,,,,,,
