player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0035250,,,,,819,5,38,280,1,,,,,,,,
00-0037248,,,,,507,2,21,180,1,,,,,,,,
00-0034857,4283,35,14,96.6,762,7,,,,,,,,,,,
00-0034367,,,,,33,1,30,241,1,,,,,,,,
00-0031588,,,,,-3,,108,1429,11,,,,,,,,
00-0035689,,,,,,,48,517,6,,,,,,,,
00-0036196,,,,,,,48,836,7,,,,,,,,
00-0033466,,,,,55,1,42,423,4,,,,,,,,
00-0037261,,,,,,,10,161,1,,,,,,,,
00-0036590,,,,,,,8,84,1,,,,,,,,
00-0029000,,,,,,,6,35,,,,,,,,,
00-0031787,,,,,,,4,64,,,,,,,,,
00-0031941,,,,,,,6,60,,,,,,,,,
00-0036187,,,,,,,8,69,1,,,,,,,,
00-0028986,8,,,39.6,,,,,,,,,,,,,
00-0035308,,,,,,,1,7,,,,,,,,,
