player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022044,,,,,-10,,66,976,4,,,,,,,,
00-0011236,,,,,,,40,355,3,,,,,,,,
00-0001627,,,,,,,24,460,4,,,,,,,,
00-0021979,,,,,1031,8,47,351,,,,,,,,,
00-0021163,,,,39.6,13,,34,402,2,,,,,,,,
00-0020608,2013,9,13,69.5,151,2,,,,,,,,,,,
00-0022116,,,,,102,,2,25,,,,,,,,,
00-0010240,,,1,0,253,4,9,55,,,,,,,,,
00-0020373,,,,,,,8,84,,,,,,,,,
00-0000722,693,5,3,84.3,27,,,,,,,,,,,,
00-0021406,,,,,,,7,75,1,,,,,,,,
00-0020508,,,,,,,7,40,,,,,,,,,
00-0021223,,,,,14,,2,17,,,,,,,,,
00-0022091,135,,1,47.4,51,,1,-5,,,,,,,,,
00-0015550,,,,,12,,,,,,,,,,,,
