player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030550,21,1,,158.3,4,,51,484,1,,,,,,,,
00-0026197,3241,13,14,76.5,77,,,,,,,,,,,,
00-0028121,,,,,256,2,14,116,1,,,,,,,,
00-0024275,8,1,,139.6,803,5,43,314,,,,,,,,,
00-0027725,,,,,,,24,292,2,,,,,,,,
00-0028052,,,,,,,66,777,3,,,,,,,,
00-0030547,,,,39.6,66,,,,,,,,,,,,
00-0029155,,,,,,,32,446,2,,,,,,,,
00-0024243,,,,,,,25,359,4,,,,,,,,
00-0026557,,,,,1,,10,40,,,,,,,,,
00-0026373,,,,,31,,15,82,,,,,,,,,
00-0028267,,,,,,,5,40,,,,,,,,,
00-0029552,,,,,,,3,18,,,,,,,,,
00-0029707,,,,,-1,,29,415,1,,,,,,,,
00-0027948,481,1,7,36,32,,,,,,,,,,,,
00-0028174,,,,,-9,,8,76,,,,,,,,,
00-0029856,,,,,,,2,31,,,,,,,,,
00-0018956,,,,,,,1,9,,,,,,,,,
