player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0001532,,,,,9,,69,1072,6,,,,,,,,
00-0014328,,,,,,,54,749,6,,,,,,,,
00-0008357,,,,,-4,,16,212,,,,,,,,,
00-0013013,,,,,699,4,72,576,2,,,,,,,,
00-0006848,,,,,,,27,160,1,,,,,,,,
00-0013042,2852,12,20,65.4,183,,,,,,,,,,,,
00-0019641,,,,,373,2,32,208,,,,,,,,,
00-0003175,,,,,,,17,212,,,,,,,,,
00-0005860,,,,,,,10,75,,,,,,,,,
00-0010292,,,,,8,,6,18,,,,,,,,,
00-0011439,,,,,,,5,80,,,,,,,,,
00-0001907,467,2,3,71.1,,,,,,,,,,,,,
00-0006410,65,1,,112.5,1,,,,,,,,,,,,
00-0010951,,,,,,,2,13,,,,,,,,,
00-0018568,,,,,,,1,5,,,,,,,,,
00-0019486,,,,,,,1,4,,,,,,,,,
00-0013028,,,,,-11,,,,,,,,,,,,
