player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031387,,,,,,,53,574,4,,,,,,,,
00-0027891,,,,,22,,92,1003,5,,,,,,,,
00-0029293,,,,,,,61,1101,9,,,,,,,,
00-0026498,4446,29,10,99.3,98,,,,,,,,,,,,
00-0030107,,,,,286,3,53,444,2,,,,,,,,
00-0032104,,,,,552,4,25,162,1,,,,,,,,
00-0029738,,,,,,,17,177,3,,,,,,,,
00-0033932,,,,,9,,28,477,3,,,,,,,,
00-0031189,,,,,,,30,399,1,,,,,,,,
00-0031665,,,,,26,1,,,,,,,,,,,
00-0033572,,,,,9,,2,18,,,,,,,,,
00-0032450,,,,,44,,2,14,,,,,,,,,
00-0033559,,,,,,,4,46,,,,,,,,,
00-0033748,,,,,165,2,2,14,,,,,,,,,
00-0031626,,,,,,,1,-4,,,,,,,,,
00-0032431,24,,1,32.5,,,,,,,,,,,,,
00-0031420,,,,,10,,,,,,,,,,,,
00-0028292,,,,,,,1,1,1,,,,,,,,
