player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026164,,,,,1047,4,57,418,,,,,,,,,
00-0027061,,,,,,,49,759,3,,,,,,,,
00-0007091,3571,18,14,82.4,52,,,,,,,,,,,,
00-0023367,,,,,5,1,74,1023,7,,,,,,,,
00-0027893,,,,,,,45,592,5,,,,,,,,
00-0026266,,,,,,,47,470,1,,,,,,,,
00-0027120,,,,,185,1,28,187,,,,,,,,,
00-0027816,,,,,4,,5,24,,,,,,,,,
00-0026225,,,,,,,9,166,1,,,,,,,,
00-0024489,,,,,24,,9,46,,,,,,,,,
00-0028068,,,,,44,1,4,32,,,,,,,,,
00-0021154,,,,,,,2,25,1,,,,,,,,
00-0027946,542,4,,99.4,56,1,,,,,,,,,,,
00-0026173,,,,,,,3,45,1,,,,,,,,
00-0027006,,,,,,,17,289,3,,,,,,,,
00-0025825,,,,,21,,,,,,,,,,,,
00-0022771,,,,,,,1,7,,,,,,,,,
