player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031544,,,1,0,,,78,1160,9,,,,,,,,
00-0036233,,,,,2,,61,839,3,,,,,,,,
00-0033923,,,,,468,3,35,210,1,,,,,,,,
00-0034791,,,,,1525,12,27,239,1,,,,,,,,
00-0037257,,,,,,,24,214,,,,,,,,,
00-0033885,,,,,-8,,58,628,4,,,,,,,,
00-0036232,,,,,8,,31,239,1,,,,,,,,
00-0033119,2608,12,6,88.9,243,2,,,,,,,,,,,
00-0033439,,,,,,,12,117,,,,,,,,,
00-0036999,,,,,57,1,4,51,,,,,,,,,
00-0033537,1102,7,5,79.1,175,1,,,,,,,,,,,
00-0037300,,,,,-5,,5,45,,,,,,,,,
00-0036654,,,,,-4,,2,8,,,,,,,,,
00-0035628,,,,,17,,3,7,,,,,,,,,
00-0036877,,,,,2,,2,26,,,,,,,,,
00-0037267,,,,,12,,,,,,,,,,,,
