player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021547,,,,,,,30,316,3,,,,,,,,
00-0030279,,,,,9,,102,1393,6,,,,,,,,
00-0032144,,,,,1105,8,58,476,4,,,,,,,,
00-0022942,4515,28,10,96,-2,,,,,,,,,,,,
00-0029269,,,,,96,,34,567,4,,,,,,,,
00-0032160,,,,,,,43,728,4,,,,,,,,
00-0033699,,,,,260,2,27,279,3,,,,,,,,
00-0033090,,,,,,,45,579,4,,,,,,,,
00-0033536,,,,,,,11,95,,,,,,,,,
00-0031277,,,,,83,,6,26,,,,,,,,,
00-0032897,,,,,24,,2,35,,,,,,,,,
00-0024264,36,,1,43.8,-5,,,,,,,,,,,,
00-0029391,,,,,,,4,46,,,,,,,,,
00-0031055,,,,,25,,,,,,,,,,,,
00-0027321,,,,,,,2,2,,,,,,,,,
