player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027902,,,,,1,,93,1233,13,,,,,,,,
00-0022127,,,,,,,73,851,8,,,,,,,,
00-0030542,,,,,4,,44,736,5,,,,,,,,
00-0021678,3828,31,10,96.7,38,,,,,,,,,,,,
00-0029000,,,,,,,39,368,2,,,,,,,,
00-0028009,,,,,1121,9,53,350,1,,,,,,,,
00-0023921,,,,,,,24,244,,,,,,,,,
00-0028114,,,,,6,,9,80,2,,,,,,,,
00-0030544,,,,,,,9,134,2,,,,,,,,
00-0029634,,,,,,,12,73,,,,,,,,,
00-0029004,,,,,150,,7,59,,,,,,,,,
00-0030388,,,,,164,2,8,61,,,,,,,,,
00-0028613,,,,,12,1,3,33,,,,,,,,,
00-0023541,398,2,2,85.3,8,,,,,,,,,,,,
00-0027917,,,,,,,1,4,,,,,,,,,
