player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022725,,,,,30,,80,1193,7,,,,,,,,
00-0004294,,,,,,,39,345,3,,,,,,,,
00-0000251,,,,,230,2,29,202,,,,,,,,,
00-0013013,,,,,926,7,41,391,3,,,,,,,,
00-0006423,2632,20,12,97.5,17,,1,-4,,,,,,,,,
00-0005720,,,,,19,,33,416,5,,,,,,,,
00-0002058,,,,,,,24,200,1,,,,,,,,
00-0008962,,,,,,,27,333,2,,,,,,,,
00-0021756,,,,,,,12,98,1,,,,,,,,
00-0021755,,,,,73,,,,,,,,,,,,
00-0019505,,,,,,,15,207,,,,,,,,,
00-0022005,467,1,3,64.1,14,,,,,,,,,,,,
00-0008442,674,3,3,79.5,23,,,,,,,,,,,,
00-0020391,,,,,,,7,44,1,,,,,,,,
00-0005779,,,,,111,,9,62,,,,,,,,,
00-0011551,,,,,,,3,17,,,,,,,,,
00-0021810,,,,,26,,2,10,,,,,,,,,
00-0004574,,,,,,,3,48,,,,,,,,,
00-0019704,,,,,,,1,4,,,,,,,,,
00-0003344,,,,,,,1,12,,,,,,,,,
00-0022907,,,,,,,1,15,,,,,,,,,
