player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029707,,,,,23,,64,865,5,,,,,,,,
00-0024243,,,,,,,52,540,4,,,,,,,,
00-0028052,,,,,-4,,55,979,7,,,,,,,,
00-0027076,,,,,57,,18,108,1,,,,,,,,
00-0027948,1662,9,6,77.4,56,,,,,,,,,,,,
00-0026197,2084,11,11,72.2,64,1,1,-6,,,,,,,,,
00-0027155,,,,,283,2,19,130,,,,,,,,,
00-0022897,,,,,8,,11,64,,,,,,,,,
00-0029055,,,,,,,10,108,,,,,,,,,
00-0026316,,,,,143,,7,60,,,,,,,,,
00-0025462,,,,,,,24,252,,,,,,,,,
00-0024275,,,,,414,1,14,86,1,,,,,,,,
00-0024103,,,,,209,1,8,113,,,,,,,,,
00-0028416,,,,,92,,,,,,,,,,,,
00-0029204,,,,,,,3,41,,,,,,,,,
00-0026658,,,,,,,2,6,,,,,,,,,
00-0024344,,,,,,,2,11,1,,,,,,,,
00-0025490,,,,,,,1,6,,,,,,,,,
00-0028121,,,,,8,,1,,,,,,,,,,
00-0027257,,,,,74,,3,41,,,,,,,,,
