player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032112,,,,,37,,29,508,2,,,,,,,,
00-0022921,21,,,118.8,,,109,1156,6,,,,,,,,
00-0030117,,,,,426,1,10,93,,,,,,,,,
00-0030300,,,,,,,31,477,4,,,,,,,,
00-0027873,,,,,,,33,322,2,,,,,,,,
00-0031044,,,,,,,11,132,1,,,,,,,,
00-0025394,,,,,529,2,11,70,,,,,,,,,
00-0031051,,,,,10,,21,299,3,,,,,,,,
00-0033611,,,,,,,12,201,3,,,,,,,,
00-0021429,1978,9,7,84.4,12,,,,,,,,,,,,
00-0032577,,,,,19,,17,133,,,,,,,,,
00-0032813,,,,,124,2,4,38,,,,,,,,,
00-0027948,1086,6,6,71.9,82,,,,,,,,,,,,
00-0033933,,,,,33,,3,31,,,,,,,,,
00-0025430,894,6,5,66.4,7,,,,,,,,,,,,
00-0029336,,,,,,,5,70,,,,,,,,,
00-0032298,,,,,-2,,,,,,,,,,,,
00-0032187,,,,,23,,6,67,,,,,,,,,
00-0029740,,,,,,,1,46,,,,,,,,,
