player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027861,,,,,561,4,39,269,2,,,,,,,,
00-0027322,,,,,,,61,658,5,,,,,,,,
00-0023682,3832,24,23,79.1,215,,,,,,,,,,,,
00-0026364,,,,,,,76,1004,7,,,,,,,,
00-0025516,,,,,,,38,389,6,,,,,,,,
00-0024318,,,1,0,87,1,23,240,1,,,,,,,,
00-0024204,,,,,934,6,39,442,,,,,,,,,
00-0027220,,,,,,,16,257,1,,,,,,,,
00-0024297,,,,,,,24,252,1,,,,,,,,
00-0027518,,,,,2,,23,231,1,,,,,,,,
00-0022421,,,,,,,7,82,,,,,,,,,
00-0028071,,,,,38,,1,-3,,,,,,,,,
00-0027500,,,,,,,5,41,,,,,,,,,
00-0026699,,,,,,,2,27,,,,,,,,,
00-0028097,,,,,,,4,11,,,,,,,,,
00-0023490,,,,,,,1,16,,,,,,,,,
00-0025604,25,,1,6.8,8,,,,,,,,,,,,
00-0020804,,,,,,,1,4,,,,,,,,,
