player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026019,,,,,336,3,80,755,6,,,,,,,,
00-0022942,4792,29,13,93.8,28,,,,,,,,,,,,
00-0022414,,,,,,,30,561,3,,,,,,,,
00-0032144,,,,,641,,33,192,,,,,,,,,
00-0029275,,,,,,,37,429,4,,,,,,,,
00-0028411,,,,,,,35,486,3,,,,,,,,
00-0021547,,,,,,,56,630,5,,,,,,,,
00-0026364,,,,,,,45,497,3,,,,,,,,
00-0030279,,,,,,,67,725,4,,,,,,,,
00-0030920,,,,,13,,24,195,,,,,,,,,
00-0031277,,,,,108,,13,112,,,,,,,,,
00-0027003,,,,,229,1,8,88,,,,,,,,,
00-0027139,,,,,,,10,69,1,,,,,,,,
00-0026957,,,,,4,,1,4,,,,,,,,,
00-0024264,63,1,,150,-1,,,,,,,,,,,,
00-0032160,,,,,,,2,90,1,,,,,,,,
