player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021236,,,,,8,,39,485,4,,,,,,,,
00-0017915,,,,,1853,16,47,363,1,,,,,,,,
00-0020446,,,,,78,,52,734,3,,,,,,,,
00-0017160,,,,,,,19,172,,,,,,,,,
00-0010974,,,,,58,,29,528,2,,,,,,,,
00-0009417,,,,,2,,34,233,3,,,,,,,,
00-0005180,2024,14,9,85.2,99,3,,,,,,,,,,,
00-0004774,,,,,107,1,18,126,1,,,,,,,,
00-0020448,,,,,180,2,,,,,,,,,,,
00-0010137,1045,4,6,69.9,126,2,,,,,,,,,,,
00-0017356,,,,,,,6,75,3,,,,,,,,
00-0005668,,,,,,,16,228,,,,,,,,,
00-0002721,,,,,,,8,66,1,,,,,,,,
00-0003035,,,,,,,2,42,,,,,,,,,
00-0019454,,,,,,,1,17,,,,,,,,,
00-0020480,,,,39.6,-9,,,,,,,,,,,,
