player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036963,,,,,61,1,90,912,5,,,,,,,,
00-0032464,,,,,28,,48,576,4,,,,,,,,
00-0033106,3245,19,8,91.5,87,,,,,,,,,,,,
00-0036275,,,,39.6,617,5,62,452,2,,,,,,,,
00-0033948,,,,,601,3,26,157,,,,,,,,,
00-0035229,,,,,,,61,583,4,,,,,,,,
00-0033943,,,,,,,29,396,2,,,,,,,,
00-0034854,,,,,,,13,157,,,,,,,,,
00-0034614,,,,,118,1,7,60,,,,,,,,,
00-0036754,,,,,,,12,117,2,,,,,,,,
00-0034171,,,,,23,,4,16,1,,,,,,,,
00-0034930,,,,,,,10,103,,,,,,,,,
00-0035544,75,1,,158.3,,,6,54,,,,,,,,,
00-0035567,,,,,230,,7,52,,,,,,,,,
00-0036277,,,,,,,15,204,2,,,,,,,,
00-0036670,,,,,74,2,4,23,,,,,,,,,
00-0034177,526,3,6,63.5,13,,,,,,,,,,,,
00-0035156,38,,,109.7,,,,,,,,,,,,,
00-0032381,,,,,,,2,4,1,,,,,,,,
00-0036011,,,,,,,1,17,,,,,,,,,
00-0035327,,,,,28,,,,,,,,,,,,
00-0035040,,,,,6,,,,,,,,,,,,
00-0032160,,,,,,,2,14,,,,,,,,,
