player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030035,,,,,6,,103,1014,4,,,,,,,,
00-0036555,,,,,902,5,39,233,,,,,,,,,
00-0039150,2877,11,10,73.7,253,,,,,,,,,,,,
00-0035243,,,,,432,1,27,154,,,,,,,,,
00-0039062,,,,,,,43,418,,,,,,,,,
00-0034777,,,,,,,35,525,5,,,,,,,,
00-0037005,,,,,,,23,194,3,,,,,,,,
00-0036438,,,,,,,12,125,,,,,,,,,
00-0034830,,,,,,,18,184,1,,,,,,,,
00-0036268,,,,,55,,10,60,,,,,,,,,
00-0037429,,,,,46,,6,45,,,,,,,,,
00-0036955,,,,,,,19,139,,,,,,,,,
00-0034365,,,,,,,5,56,,,,,,,,,
00-0036635,,,,,74,1,8,51,,,,,,,,,
00-0027973,361,2,,88.4,12,,,,,,,,,,,,
00-0028872,7,,,95.8,-11,,,,,,,,,,,,
00-0036482,,,,,,,1,45,,,,,,,,,
00-0035956,,,,,,,1,2,,,,,,,,,
