player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021175,,,,,28,,40,576,5,,,,,,,,
00-0019057,,,,,266,1,46,303,1,,,,,,,,
00-0020427,,,,,-4,,38,516,3,,,,,,,,
00-0019650,,,,39.6,83,,62,729,2,,,,,,,,
00-0020430,,,,,382,3,14,114,,,,,,,,,
00-0007576,1797,10,12,74.6,7,,,,,,,,,,,,
00-0003535,1319,7,6,77.6,39,1,1,-3,,,,,,,,,
00-0021241,,,,,,,15,95,1,,,,,,,,
00-0007213,,,,,,,18,134,,,,,,,,,
00-0021150,,,,,559,1,10,50,,,,,,,,,
00-0020415,,,,,,,9,88,,,,,,,,,
00-0021287,,,,,,,8,64,2,,,,,,,,
00-0022180,,,,,289,2,2,,,,,,,,,,
00-0019564,,,,,,,2,9,,,,,,,,,
00-0021403,,,,,,,4,29,,,,,,,,,
00-0020780,,,,39.6,,,2,29,,,,,,,,,
00-0004091,,,,,14,,,,,,,,,,,,
