player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0007024,,,,,10,,143,1722,11,,,,,,,,
00-0010346,4200,27,19,88.8,148,2,,,,,,,,,,,
00-0013080,,,,,,,43,478,6,,,,,,,,
00-0020498,,,,,,,49,716,4,,,,,,,,
00-0008241,,,,,989,2,61,354,1,,,,,,,,
00-0008059,,,,,,,44,462,3,,,,,,,,
00-0019552,,,,,33,,18,207,,,,,,,,,
00-0020700,,,,,336,8,13,81,,,,,,,,,
00-0019065,,,,,,,8,70,,,,,,,,,
00-0005229,,,,,8,,6,31,,,,,,,,,
00-0020345,,,,,,,2,17,1,,,,,,,,
00-0020739,,,,,35,,1,20,1,,,,,,,,
00-0004200,,,,,2,,,,,,,,,,,,
00-0015152,,,,,,,1,14,,,,,,,,,
00-0019625,,,,,,,1,11,,,,,,,,,
