player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023438,,,,,,,55,877,3,,,,,,,,
00-0019693,,,,,1002,4,23,178,,,,,,,,,
00-0024359,,,,,246,1,12,116,1,,,,,,,,
00-0023176,8,,,39.6,163,1,2,18,1,,,,,,,,
00-0022288,,,,,85,,22,156,1,,,,,,,,
00-0025621,,,,,,,19,182,,,,,,,,,
00-0021147,,,,,-4,,17,170,1,,,,,,,,
00-0024394,,,,,31,,10,78,,,,,,,,,
00-0023645,1615,9,8,66.5,58,,,,,,,,,,,,
00-0022922,,,,,,,43,428,3,,,,,,,,
00-0007213,,,,,,,23,249,,,,,,,,,
00-0020550,,,,,,,5,41,1,,,,,,,,
00-0024763,,,,,,,4,13,,,,,,,,,
00-0022039,374,,7,26.5,,,,,,,,,,,,,
00-0025409,518,2,2,66.6,21,,,,,,,,,,,,
00-0024408,26,,3,2.8,2,,,,,,,,,,,,
00-0026251,,,,,,,2,17,,,,,,,,,
