player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0006101,,,,,,,99,1172,5,,,,,,,,
00-0025410,,,,,,,70,995,5,,,,,,,,
00-0022714,,,,,7,,24,180,1,,,,,,,,
00-0020514,,,,,239,1,15,99,1,,,,,,,,
00-0022754,,,,,2,,24,293,2,,,,,,,,
00-0007835,2257,11,13,76.8,-1,,,,,,,,,,,,
00-0024404,,,,,5,,28,315,1,,,,,,,,
00-0024300,1227,6,6,69.9,18,,,,,,,,,,,,
00-0025535,,,,,407,2,22,148,,,,,,,,,
00-0021976,,,,39.6,559,3,30,186,1,,,,,,,,
00-0009163,,,,,5,,13,101,,,,,,,,,
00-0025337,,,,,9,,3,38,,,,,,,,,
00-0007661,,,,,137,,5,17,,,,,,,,,
00-0023572,,,,,,,2,14,,,,,,,,,
00-0025701,,,,,47,1,1,4,,,,,,,,,
00-0022740,,,,,,,2,3,2,,,,,,,,
00-0020692,,,,,-3,,,,,,,,,,,,
00-0004637,,,,,,,2,9,,,,,,,,,
00-0025604,41,,1,18.8,,,,,,,,,,,,,
