player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029159,,,,,,,65,810,5,,,,,,,,
00-0032688,,,,,9,,63,941,7,,,,,,,,
00-0028064,,,,,772,5,23,170,,,,,,,,,
00-0033295,,,,,315,1,17,177,1,,,,,,,,
00-0031418,,,,,,,50,357,3,,,,,,,,
00-0021206,2926,18,9,94.5,124,5,,,,,,,,,,,
00-0026184,,,,,381,2,37,293,1,,,,,,,,
00-0033916,,,,,27,,6,82,,,,,,,,,
00-0031690,,,,,,,8,121,1,,,,,,,,
00-0032740,,,,,1,,6,43,,,,,,,,,
00-0033840,,,,,,,9,94,,,,,,,,,
00-0031568,544,1,3,55.1,55,,,,,,,,,,,,
00-0032120,,,,,,,6,82,,,,,,,,,
00-0033266,,,,,15,,2,18,,,,,,,,,
00-0032959,,,,,,,1,3,,,,,,,,,
00-0032449,31,,,118.8,,,,,,,,,,,,,
